title,company,location,work_type,level,compensation,link,id,scraped_date
Senior Data Engineer - AI,Cepheid,,,,,https://builtin.com/job/senior-data-engineer-ai/8476266,8476266,2026-02-27
Senior AI & Automation Engineer,GoGlobal,,,,,https://builtin.com/job/automation-engineer/8046559,8046559,2026-02-27
Staff Software Engineer - AI Assistant,Harness,,,,,https://builtin.com/job/senior-software-engineerai-assistant/3219370,3219370,2026-02-27
"Senior Software Developer, AI/ML",Autodesk,,,,,https://builtin.com/job/senior-software-developer-ai-ml/8425972,8425972,2026-02-27
Principal AI Software Engineer,Hewlett Packard Enterprise,,,,,https://builtin.com/job/principal-ai-software-engineer/8199751,8199751,2026-02-27
AI Product Engineer,Mindtickle,,,,,https://builtin.com/job/ai-product-engineer/8464585,8464585,2026-02-27
"Lead, AI/ML Engineer",E.L.F. Beauty,,,,,https://builtin.com/job/lead-ai-ml-engineer/8464419,8464419,2026-02-27
Senior Staff AI/ML Scale Engineer,Marvell Technology,,,,,https://builtin.com/job/senior-staff-engineer-ai-ml/7230612,7230612,2026-02-27
Senior Data Engineer – ML / AI Platform,GoTo,,,,,https://builtin.com/job/senior-data-engineer/7263200,7263200,2026-02-27
"Staff SW Engineer (6-9 years of experience in Java / Python, Spring, Kafka, Gen AI and Agentic AI)","Visa Inc,",,,,,https://builtin.com/job/staff-sw-engineer-6-9-years-experience-java-python-spring-kafka-gen-ai-and-agentic-ai/8462197,8462197,2026-02-27
"Senior Engineer, Python (Data & AI)",Tide,,,,,https://builtin.com/job/senior-engineer-python-data-ai/8231290,8231290,2026-02-27
Staff Backend Engineer (AI),Tide,,,,,https://builtin.com/job/staff-backend-engineer/8231390,8231390,2026-02-27
AI Automation & Tooling Engineer,Cyberhaven,,,,,https://builtin.com/job/ai-automation-tooling-engineer/8232127,8232127,2026-02-27
Senior AI/ML Engineer,Cyberhaven,,,,,https://builtin.com/job/senior-software-engineer-linea-ai/8224274,8224274,2026-02-27
Data Engineer AI,Thermo Fisher Scientific,,,,,https://builtin.com/job/data-engineer-ai/8224427,8224427,2026-02-27
Senior Software Engineer - Agentic AI,Kaleris,,,,,https://builtin.com/job/senior-software-engineer-agentic-ai/7082554,7082554,2026-02-27
Software Engineer | Python | AI Automation,Miratech,,,,,https://builtin.com/job/software-engineer-python-ai-automation/8047586,8047586,2026-02-27
Senior Analyst Developer (AI + .Net),FNZ Group,,,,,https://builtin.com/job/senior-analyst-developer-ai-net/7879053,7879053,2026-02-27
Founder's Office - AI Solutions Engineer,Unifize,,,,,https://builtin.com/job/founder-s-office-ai-solutions-engineer/7567065,7567065,2026-02-27
Fullstack Engineer (AI),Redica Systems,,,,,https://builtin.com/job/fullstack-engineer-ai/7794999,7794999,2026-02-27
Senior Engineer II-Software AI/ML,Microchip Technology Inc.,,,,,https://builtin.com/job/senior-engineer-ii-software-ai-ml/8244638,8244638,2026-02-27
AI/ML - Backend Engineer (Core AI),Proximity Works,,,,,https://builtin.com/job/ai-ml-backend-engineer-core-ai/8450274,8450274,2026-02-27
"Engineer, Software Development (AI)",Anteriad,,,,,https://builtin.com/job/engineer-software-development-ai/8449496,8449496,2026-02-27
Software Engineer (AI Enablement),"InvestCloud, Inc.",,,,,https://builtin.com/job/software-engineer-ai-enablement/8437828,8437828,2026-02-27
Staff Software Development Engineer in Test - AI,HighLevel,,,,,https://builtin.com/job/staff-software-development-engineer-test-ai/7505944,7505944,2026-02-27
"AI Deployment Engineer, Startups",OpenAI,,,,,https://builtin.com/job/solutions-architect-startups/7502176,7502176,2026-02-27
"Software Engineer, AI Applications",Ema Unlimited,,,,,https://builtin.com/job/ai-applications-engineer/4454323,4454323,2026-02-27
Senior AI Applications Engineer,Ema Unlimited,,,,,https://builtin.com/job/senior-ai-applications-engineer/4802406,4802406,2026-02-27
Senior AI Data Engineer,Teamified,,,,,https://builtin.com/job/senior-ai-data-engineer/6872445,6872445,2026-02-27
Creative Graphic Engineer - AI & Design,Assent,,,,,https://builtin.com/job/creative-graphic-engineer-ai-design/6856837,6856837,2026-02-27
Senior Engineer - Generative AI & Prompt Engineering,GE Vernova,,,,,https://builtin.com/job/senior-engineer-generative-ai-prompt-engineering/7512486,7512486,2026-02-27
"Engineer, IT, AI Enablement",Micron Technology,,,,,https://builtin.com/job/engineer-it-ai-enablement/7781543,7781543,2026-02-27
Software Engineer - AI/ML,ValGenesis,,,,,https://builtin.com/job/software-engineer-ai-ml/6656824,6656824,2026-02-27
"Senior Software Engineer, AI/ML",ValGenesis,,,,,https://builtin.com/job/senior-software-engineer-ai-ml/6656809,6656809,2026-02-27
3214-Software Development Engineer-I(AI),Innovaccer,,,,,https://builtin.com/job/3214-software-development-engineer-i-ai/6872538,6872538,2026-02-27
3199-AI-Software Development Engineer II,Innovaccer,,,,,https://builtin.com/job/3199-ai-software-development-engineer-ii/6872535,6872535,2026-02-27
Forward Deployed Engineer - Applied AI,DevRev,,,,,https://builtin.com/job/forward-deployed-engineer/7295225,7295225,2026-02-27
Principal Engineer - AI,SAFE Security,,,,,https://builtin.com/job/principal-engineer-ai/8186317,8186317,2026-02-27
"Principal / Distinguished Engineer , Agentic AI",Netskope,,,,,https://builtin.com/job/principal-distinguished-engineer-agentic-ai/8038959,8038959,2026-02-27
Principal Software Engineer - AI,Harness,,,,,https://builtin.com/job/principal-software-engineer-ai/6871275,6871275,2026-02-27
Senior Software Engineer - AI Platform & Cloud Services,AVEVA,,,,,https://builtin.com/job/senior-engineer-dev-ai-core-services-development/6798011,6798011,2026-02-27
AI / ML Engineer II,Astreya,,,,,https://builtin.com/job/ai-ml-engineer-ii/7441817,7441817,2026-02-27
AI/ML Engineer,A.P. Moller - Maersk,,,,,https://builtin.com/job/ai-ml-engineer/8173484,8173484,2026-02-27
Senior AI/ML Engineer,A.P. Moller - Maersk,,,,,https://builtin.com/job/senior-ai-ml-engineer/8171856,8171856,2026-02-27
AI PRINCIPAL MACHINE LEARNING ENGINEER-10012,Extreme Networks,,,,,https://builtin.com/job/staff-software-engineer-generative-ai-machine-learning/7188537,7188537,2026-02-27
AI STAFF SW SYSTEMS ENGINEER- 10013,Extreme Networks,,,,,https://builtin.com/job/principal-sw-systems-engineer-10013/7995403,7995403,2026-02-27
Senior Platform Engineer (AI Integration),Securonix,,,,,https://builtin.com/job/senior-platform-engineer/7045715,7045715,2026-02-27
Senior Product Engineer (AI),Loyalty Juggernaut,,,,,https://builtin.com/job/senior-product-engineer-ai/7487239,7487239,2026-02-27
Technology and Innovation - AI ML Engineer,Riveron,,,,,https://builtin.com/job/technology-and-innovation-ai-ml-engineer/7770199,7770199,2026-02-27
"Senior Software Engineer, AI/ML Backend Developer (Python, Linux)",Red Hat,,,,,https://builtin.com/job/senior-software-engineer-ai-ml-backend-developer-python-linux/8014473,8014473,2026-02-27
AI Solution Engineer,Hevo Data,,,,,https://builtin.com/job/ai-solutions-engineer/7056170,7056170,2026-02-27
"Principal Developer, AI/ML",Autodesk,,,,,https://builtin.com/job/principal-developer-ai-ml/8425982,8425982,2026-02-27
Test Automation Engineer – AI Network & Observability Platform,Selector,,,,,https://builtin.com/job/test-automation-engineer-ai-network-observability-platform/8424644,8424644,2026-02-27
"Principal Engineer (Java/Agentic AI), Software Engineering",Saviynt,,,,,https://builtin.com/job/principal-software-engineer-java-software-engineering/8423589,8423589,2026-02-27
"Senior Software Engineer (Java/Agentic AI), Software Engineering",Saviynt,,,,,https://builtin.com/job/senior-software-engineer-java-software-engineering/8423590,8423590,2026-02-27
"Senior Software Engineer, AI II",Thomson Reuters,,,,,https://builtin.com/job/senior-software-engineer-ai-ii/7732982,7732982,2026-02-27
"Senior Software Engineer, AI I",Thomson Reuters,,,,,https://builtin.com/job/senior-software-engineer-ai-i/7520478,7520478,2026-02-27
Senior Software Engineer - Agentic AI,Autodesk,,,,,https://builtin.com/job/senior-software-engineer-agentic-ai/8121002,8121002,2026-02-27
Software Engineer - Agentic AI,Autodesk,,,,,https://builtin.com/job/software-engineer-agentic-ai/8120999,8120999,2026-02-27
"Associate Principal Engineer, Generative AI",Nagarro,,,,,https://builtin.com/job/associate-principal-engineer-generative-ai/8171007,8171007,2026-02-27
AI/ML driven ASIC Design and Implementation Lead Automation Engineer,NXP Semiconductors,,,,,https://builtin.com/job/asic-design-and-implementation-automation-engineer/8330266,8330266,2026-02-27
Senior Lead AI/ML Engineer - R01560291,Brillio,,,,,https://builtin.com/job/senior-lead-ai-ml-engineer-r01560291/8414157,8414157,2026-02-27
Software Development Engineer III - AI,HighLevel,,,,,https://builtin.com/job/software-development-engineer-iii-ai/8413620,8413620,2026-02-27
Principal QA Engineer - AI & Cloud Services,AVEVA,,,,,https://builtin.com/job/principal-qa-engineer-ai-cloud-services/6846632,6846632,2026-02-27
AI DevOps Engineer,Lingaro,,,,,https://builtin.com/job/ai-devops-engineer/8412395,8412395,2026-02-27
Full Stack Developer Intern (AI Focus | Class of 2026 | Conversion Opportunity),Abstrabit Technologies,,,,,https://builtin.com/job/full-stack-developer-intern-ai-focus-class-2026-conversion-opportunity/8412047,8412047,2026-02-27
Staff AI/DevOps Engineer,Illumina,,,,,https://builtin.com/job/staff-ai-devops-engineer/7274202,7274202,2026-02-27
"AI-First Golang Developer (Microservices, PostgreSQL)",Axiad,,,,,https://builtin.com/job/ai-first-golang-developer-microservices-postgresql/7745625,7745625,2026-02-27
Staff SW Engineer (Golang Full Stack) – Cybersecurity AI,"Visa Inc,",,,,,https://builtin.com/job/staff-sw-engineer-golang-full-stack-cybersecurity-ai/8001554,8001554,2026-02-27
Staff SW Engineer (Platform - Core Automation) Cybersecurity AI,"Visa Inc,",,,,,https://builtin.com/job/staff-sw-engineer-platform-core-automation-cybersecurity-ai/7997078,7997078,2026-02-27
Software Engineer 1 (AI/ML),myKaarma,,,,,https://builtin.com/job/software-engineer-1-al-ml/7763023,7763023,2026-02-27
Principal Engineer - Java/AI,Saviynt,,,,,https://builtin.com/job/senior-principal-engineer-software-engineering/6460524,6460524,2026-02-27
"Sr Engineer, IT, AI Enablement",Micron Technology,,,,,https://builtin.com/job/sr-engineer-it-ai-enablement/8002028,8002028,2026-02-27
"Staff Engineer, IT, AI Enablement",Micron Technology,,,,,https://builtin.com/job/staff-engineer-it-ai-enablement/8002037,8002037,2026-02-27
AI/ML Engineer,Luma Financial Technologies,,,,,https://builtin.com/job/ai-ml-engineer/8403372,8403372,2026-02-27
"Principal Software Engineer (Generative AI, Agentic AI, ML models)","Zillion Technologies, Inc.",,,,,https://builtin.com/job/principal-software-engineer-generative-ai-agentic-ai-ml-models/8400294,8400294,2026-02-27
AI Studio Platform / Solution Engineer,Presidio,,,,,https://builtin.com/job/ai-studio-platform-solution-engineer/8400000,8400000,2026-02-27
"Staff SW Engineer - Java, Full Stack & Gen AI","Visa Inc,",,,,,https://builtin.com/job/staff-sw-engineer-java-full-stack-gen-ai/8398878,8398878,2026-02-27
AI/ML Engineer,Uvation,,,,,https://builtin.com/job/ai-ml-engineer/8273468,8273468,2026-02-27
AI Research Engineer,10x (10xconstruction.ai),,,,,https://builtin.com/job/ai-research-engineer/7478530,7478530,2026-02-27
Senior DevOps Engineer I - AI/ML,Curriculum Associates,,,,,https://builtin.com/job/senior-devops-engineer-i/8159252,8159252,2026-02-27
Lead AI/ML Engineer,Halma plc,,,,,https://builtin.com/job/lead-ai-ml-engineer/7554618,7554618,2026-02-27
Principal Engineer - AI Engineering,Get Well Network,,,,,https://builtin.com/job/principal-engineer-ai-engineering/8157718,8157718,2026-02-27
Lead AI Solutions Engineer,Allegis Global Solutions,,,,,https://builtin.com/job/lead-ai-solutions-engineer/8392100,8392100,2026-02-27
Senior Software Engineer (AI Role),ZoomInfo,,,,,https://builtin.com/job/senior-software-engineer-ai-role/8387742,8387742,2026-02-27
Senior Engineer - Agentic AI,Saviynt,,,,,https://builtin.com/job/senior-engineer-agentic-ai/7463674,7463674,2026-02-27
Senior Software Engineer AI Platform,Kong,,,,,https://builtin.com/job/senior-ai-engineer/7908858,7908858,2026-02-27
AI Platform Engineer,Tandems,,,,,https://builtin.com/job/ai-platform-engineer/7739850,7739850,2026-02-27
Backend Engineer - AI,Unifize,,,,,https://builtin.com/job/backend-engineer-ai/7733448,7733448,2026-02-27
Senior Fullstack Engineer - AI (GTM),Allica Bank,,,,,https://builtin.com/job/senior-ai-engineer/7243165,7243165,2026-02-27
Lead AI Solution Developer,Altisource,,,,,https://builtin.com/job/lead-ai-solution-developer/7733101,7733101,2026-02-27
AI Success Engineer - India,OpenAI,,,,,https://builtin.com/job/ai-deployment-manager-india/7467587,7467587,2026-02-27
Intern – Data Engineer & AI/ML,InOrg Global,,,,,https://builtin.com/job/intern-data-engineer-ai-ml/6289406,6289406,2026-02-27
Senior Developer - AI Integrations,Arctic Wolf,,,,,https://builtin.com/job/senior-developer-ai-integrations/8150159,8150159,2026-02-27
Senior Software Engineer - Data + AI Observability,Databricks,,,,,https://builtin.com/job/senior-software-engineer-data-ai-observability/4365236,4365236,2026-02-27
Senior Software Engineer(C++) - Fusion AI,Autodesk,,,,,https://builtin.com/job/senior-software-engineer-c-fusion-ai/8037037,8037037,2026-02-27
AI Platform Dev Ops Engineer,NXP Semiconductors,,,,,https://builtin.com/job/ai-platform-dev-ops-engineer/8337959,8337959,2026-02-27
AI QA Automation Engineer,Proximity Works,,,,,https://builtin.com/job/ai-qa-automation-engineer/8373360,8373360,2026-02-27
Software Engineer - AI,Cendyn,,,,,https://builtin.com/job/software-engineer-ai/8373219,8373219,2026-02-27
"Senior Developer, AI/ML Engineer",IntegriChain,,,,,https://builtin.com/job/senior-developer-ai-ml-engineer/8372825,8372825,2026-02-27
Software Engineer II - Platform/AI,Striim,,,,,https://builtin.com/job/software-engineer-ii-platform-ai/7456982,7456982,2026-02-27
Senior Staff Engineer | AI Voice Engineering,Five9,,,,,https://builtin.com/job/senior-staff-engineer-ai-voice-engineering/8124201,8124201,2026-02-27
Principal Engineer – Data and AI,GE Vernova,,,,,https://builtin.com/job/principal-engineer-data-and-ai/8370306,8370306,2026-02-27
Software DevOps Engineer - for Gen AI,NXP Semiconductors,,,,,https://builtin.com/job/software-engineer-generative-ai/6193088,6193088,2026-02-27
Senior QA Engineer – AI Platform Testing,Northbay,,,,,https://builtin.com/job/senior-qa-engineer-ai-platform-testing/6819452,6819452,2026-02-27
"Staff SRE, Agentic AI",Netskope,,,,,https://builtin.com/job/staff-sre-agentic-ai/7952112,7952112,2026-02-27
"Staff Software Development Engineer in Test, UI & API Agentic AI",Netskope,,,,,https://builtin.com/job/staff-software-development-engineer-test-fullstack-agentic-ai/7952099,7952099,2026-02-27
Computer Vision AI & ML Engineer,Skild AI,,,,,https://builtin.com/job/computer-vision-ai-ml-engineer/7957101,7957101,2026-02-27
Senior Software Engineer (AI Dev Productivity),Earnin,,,,,https://builtin.com/job/senior-software-engineer-ai-dev-productivity/7945728,7945728,2026-02-27
"Test Automation Engineer-(AI Tools, Python)",Cambium Networks,,,,,https://builtin.com/job/test-automation-engineer-python/8113855,8113855,2026-02-27
Lead AI Engineer,Zeta Global,,,,,https://www.builtinla.com/job/lead-ai-engineer/8577284,8577284,2026-02-27
Lead AI Developer (Hybrid),Parsec Automation,,,,,https://www.builtinla.com/job/lead-ai-developer-hybrid/8490306,8490306,2026-02-27
AI Engineer,Hiya Inc.,,,,,https://www.builtinla.com/job/ai-engineer/8349500,8349500,2026-02-27
"Senior Platform Engineer, AI",True Anomaly,,,,,https://www.builtinla.com/job/senior-platform-engineer-ai/8591487,8591487,2026-02-27
"Staff Platform Engineer, AI",True Anomaly,,,,,https://www.builtinla.com/job/staff-platform-engineer-ai/8591486,8591486,2026-02-27
Senior Applied AI Engineer,Prologis,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/8489127,8489127,2026-02-27
AI Engineer,SimpleCiti Companies,,,,,https://www.builtinla.com/job/lead-ai-architect/8105138,8105138,2026-02-27
Senior AI/ML Software Engineer - Remote,Optum,,,,,https://www.builtinla.com/job/senior-ai-ml-software-engineer-remote/8504727,8504727,2026-02-27
Principal AI/ML Engineer - Remote,Optum,,,,,https://www.builtinla.com/job/principal-ai-ml-engineer-remote/8504339,8504339,2026-02-27
Lead AI/ML Engineer (NLP) - Remote,Optum,,,,,https://www.builtinla.com/job/lead-ai-ml-engineer-nlp-remote/8504413,8504413,2026-02-27
Senior AI Engineer,First Resonance,,,,,https://www.builtinla.com/job/senior-ai-engineer/8555164,8555164,2026-02-27
"Sr. Security Engineer II - Security Automation, AI & Orchestration",CDW,,,,,https://www.builtinla.com/job/sr-security-engineer-ii-security-automation-ai-orchestration/8575438,8575438,2026-02-27
"Senior Sales Engineer, AI Platform",Uniphore,,,,,https://www.builtinla.com/job/senior-sales-engineer-ai-platform/8344100,8344100,2026-02-27
"Staff Backend Engineer, Agentic AI",Artera,,,,,https://www.builtinla.com/job/staff-backend-engineer-agentic-ai/8498031,8498031,2026-02-27
Staff AI ML Engineer,General Motors,,,,,https://www.builtinla.com/job/staff-ai-ml-engineer/8502158,8502158,2026-02-27
